SMILES,Target_logP,Target_SAS,logP,SAS,QED,logP_Error,SAS_Error,logP_in_limit,SAS_in_limit,Both_in_limit
COc1cc(/C=C2\SC3=NC(=O)CCCC3=N2)ccc1OC(=O)c1cc2ccccc2o1,5.661189659703132,3.329106033229896,3.4284000000000026,3.0715562833388645,0.3524041666571286,2.23278965970313,0.2575497498910315,False,True,False
CC(C)c1ccc2sc(N(C[C@@H]3CCCO3)C(=O)c3sc(C(C)(C)C)nc3C)nc2c1,5.661189659703132,3.329106033229896,6.307920000000006,3.224324663609413,0.4505337781427598,0.646730340296874,0.10478136962048312,False,True,False
CC[C@H](Oc1ccc2c(c1)[C@H](c1ccc([N+](=O)[O-])cc1)CC(C)=N2)C(C)C,5.661189659703132,3.329106033229896,6.036200000000005,3.4750495452960157,0.4625061406243978,0.37501034029687297,0.14594351206611966,True,True,True
C/C=C/C=C/[C@]1(O)C(=O)N(Cc2ccc(Cl)cc2Cl)c2ccccc21,5.661189659703132,3.329106033229896,4.860100000000004,3.2134340873157807,0.7768354090290048,0.8010896597031287,0.11567194591411534,False,True,False
CN1C2=C(C(=O)C[C@H](c3ccco3)C2)/C(=N/CCCc2cccc(Cl)c2)SC1=S,5.661189659703132,3.329106033229896,5.508690000000005,3.6293748506426233,0.3848103516012371,0.1524996597031274,0.30026881741272726,True,True,True
CC(C)(C)N1C(=O)/C(=C/c2ccc([C@@H]3Nc4c(C(=O)NC#N)cccc4S3)cc2)SC1=S,5.661189659703132,3.329106033229896,5.113580000000003,3.7220093249834028,0.2731290310802765,0.547609659703129,0.3929032917535067,False,True,False
CO[C@]1(C)C[C@@H](NC(=O)c2ccco2)c2ccccc2N1C(=O)c1ccc(Cl)cc1Cl,5.661189659703132,3.329106033229896,5.470600000000005,3.4611973241956697,0.5618127674139543,0.1905896597031278,0.13209129096577366,True,True,True
COC[C@@H](O)C[NH+]1CCN(C(N)=S)CC1,-2.6261384570963973,4.473870899044103,-2.5621999999999954,4.95715401336305,0.4671130784411133,0.06393845709640189,0.4832831143189473,True,True,True
Cc1c(C(=O)NC[C@H](C(=O)[O-])[NH+](C)C)cnn1-c1ccncc1,-2.6261384570963973,4.473870899044103,-2.431479999999996,3.908352734003082,0.616328508938973,0.19465845709640117,0.5655181650410208,True,False,False
C[C@@H]1C[NH2+]C[C@H](C(=O)NCCN2CCOCC2)O1,-2.6261384570963973,4.473870899044103,-2.214499999999994,4.176441305307897,0.5996702545735213,0.41163845709640334,0.29742959373620614,False,True,False
Cc1nn(CC(=O)C[NH+](C)C[C@@H](O)CO)c(=O)c2ccccc12,-2.6261384570963973,4.473870899044103,-1.858079999999997,4.003558213574685,0.5560143175416757,0.7680584570964002,0.47031268546941796,False,True,False
C[NH+](C)[C@H]1CC[C@H](NC(=O)CN2CCS(=O)(=O)CC2)C1,-2.6261384570963973,4.473870899044103,-2.1013999999999946,4.248530120108173,0.6241080140049948,0.5247384570964027,0.22534077893593008,False,True,False
CCOC(=O)CN1CCN(C(=O)C[NH+]2CCC[C@H]2C)[C@H](C)C1=O,-2.6261384570963973,4.473870899044103,-1.323999999999995,4.558343717010354,0.6360877979743169,1.3021384570964023,0.08447281796625106,False,True,False
C[C@H](C(=O)N[C@H]1C=C[C@@H](C(=O)[O-])C1)NS(C)(=O)=O,-2.6261384570963973,4.473870899044103,-2.2650999999999977,4.327755446717703,0.5491501063034958,0.3610384570963996,0.14611545232640033,True,True,True
C[NH2+][C@]1(C(=O)[O-])CC[C@H](N(C)CC2CC[NH+](C)CC2)C1,-4.744256047314298,6.071499738494882,-2.9226999999999945,5.882567602625655,0.5683780662211624,1.8215560473143038,0.1889321358692273,False,True,False
COCC[NH+]1CCC(C[NH3+])(C(=O)[O-])CC1,-4.744256047314298,6.071499738494882,-3.7102999999999957,5.554563888034687,0.4969568685590631,1.0339560473143026,0.5169358504601957,False,False,False
CC[NH+](CCC(=O)[O-])CC(=O)[O-],-4.744256047314298,6.071499738494882,-4.218899999999997,5.902895252674591,0.4420272008344282,0.5253560473143013,0.16860448582029175,False,True,False
CCOC[C@@H]([NH3+])[C@@H]1[NH+]=C(N)NC1=S,-4.744256047314298,6.071499738494882,-3.6720999999999977,5.827574674126161,0.35527856935761315,1.0721560473143006,0.24392506436872097,False,True,False
C[NH+](Cc1ccc(-n2ccnn2)cc1)[C@@H]1COCC([NH2+]CC2=c3ccccc3=[NH+]C2)C1,-4.744256047314298,6.071499738494882,-3.432399999999994,5.651372052798974,0.3733018414925694,1.3118560473143042,0.42012768569590797,False,True,False
CC[NH+]1CCN(C(=O)C2CC[NH2+]CC2)CC1,-4.744256047314298,6.071499738494882,-2.2931999999999952,5.111973558960373,0.5476255912200751,2.451056047314303,0.9595261795345094,False,False,False
C[C@H]1[C@H](C(=O)[O-])CCN1C(=O)C[C@@H]1C[NH2+]CCO1,-4.744256047314298,6.071499738494882,-2.674399999999995,5.249797875522939,0.5962865539561426,2.0698560473143033,0.8217018629719437,False,False,False
C[C@H](NC(=O)Cn1cncn1)[C@H]1C[NH+]2CCN1CC2,-4.744256047314298,6.071499738494882,-2.6344999999999965,5.466048222328617,0.6247241196896061,2.1097560473143018,0.6054515161662657,False,False,False
C=CC[NH+]1CCN(C[C@H](O)CN2CC[NH+](C)CC2)CC1,-4.744256047314298,6.071499738494882,-3.435899999999993,5.5076804047723344,0.44439716255094475,1.3083560473143052,0.5638193337225479,False,False,False
CCn1ncc([C@H]([NH2+][C@H](C)C(=O)[O-])C(=O)[O-])c1,-4.744256047314298,6.071499738494882,-3.604199999999996,5.057422165298551,0.5512646466272508,1.1400560473143022,1.0140775731963316,False,False,False
C[NH+]1[C@@H](C(=O)[O-])CC[C@@H](N2CC[NH+](C)CC2)C1,-5.748375497219323,7.208551681478255,-4.387699999999995,6.407026242500876,0.514208977397778,1.3606754972193276,0.8015254389773787,False,False,False
C[C@H](C[C@H]1CCC[NH2+]C1)C(=O)[O-],-5.748375497219323,7.208551681478255,-1.264099999999998,5.573096865145553,0.5757481646245305,4.484275497219325,1.635454816332702,False,False,False
C[NH+]1CC[NH+](CCCNC2=[NH+]CCN2)CC1,-5.748375497219323,7.208551681478255,-5.5809000000000015,6.473321961436711,0.31176203714684847,0.1674754972193213,0.7352297200415441,True,False,False
CN[C@]1(C(=O)[O-])CC[C@@H]([NH+](CCO)C2CC[NH2+]CC2)C1,-5.748375497219323,7.208551681478255,-4.149999999999995,6.390213146021363,0.39875926005149764,1.5983754972193278,0.818338535456892,False,False,False
CC[NH2+][C@]1(C(=O)[O-])CC[C@H](N(C)C[C@@H]2C[NH+](C)CCN2C)C1,-5.748375497219323,7.208551681478255,-3.6285999999999934,6.151391824728936,0.5311323489213972,2.1197754972193295,1.057159856749319,False,False,False
CC(C)[NH+]1[C@@H]2C[NH+](C)CN2C[C@@H]1C(=O)[O-],-5.748375497219323,7.208551681478255,-4.474299999999996,6.911234278653788,0.4873034927711488,1.274075497219327,0.2973174028244667,False,True,False
C=CCC[C@H]([NH2+]CC)[C@@H]1[NH+]=c2ccccc2=[NH+]1,-5.748375497219323,7.208551681478255,-3.6551999999999962,5.686535115868235,0.42363380677778717,2.0931754972193266,1.52201656561002,False,False,False
C[NH+]1CCC2(C(NC(=O)[C@@H]3CCC[NH2+][C@H]3C(=O)[O-])CC2)CC1,-5.748375497219323,7.208551681478255,-3.348199999999995,6.52164993967188,0.5087925320719605,2.400175497219328,0.6869017418063752,False,False,False
CC1=c2ccccc2=[NH+]C1,-5.748375497219323,7.208551681478255,-1.4289999999999992,4.144446555004425,0.44477924775493566,4.3193754972193235,3.06410512647383,False,False,False
CCn1c(C)cc(NC(=O)N[C@@H](C)c2ccc(OC(C)C)cc2)c1C,4.806550543350622,2.3561402286227207,4.7947400000000036,2.761337791258896,0.7917546602753137,0.011810543350618374,0.40519756263617523,True,True,True
COc1ccc(-c2ocnc2-c2cccc(NC(=O)Nc3cccnc3C)c2)cc1,4.806550543350622,2.3561402286227207,5.364620000000004,2.3423053324729377,0.47038174222477713,0.558069456649382,0.01383489614978295,False,True,False
CCOc1ccc(-c2noc(/C(C#N)=C\c3ccc(N(C)C)cc3)n2)cc1,4.806550543350622,2.3561402286227207,4.265480000000004,2.392976711088771,0.6113267539076436,0.5410705433506182,0.03683648246605031,False,True,False
CCOc1ccccc1-c1c(CSc2ccncc2)c2ccccc2oc1=O,4.806550543350622,2.3561402286227207,5.546000000000005,2.3756167379084427,0.3197783089853421,0.7394494566493828,0.019476509285722088,False,True,False
Cn1nccc1CN(Cc1ccccc1)C(=O)Nc1ccc(C(F)(F)F)cc1,4.806550543350622,2.3561402286227207,4.673200000000004,2.193316989648057,0.6904063255398104,0.1333505433506179,0.16282323897466355,True,True,True
Cc1ccc(C(=O)N2CCN(c3ncnc4c3oc3ccccc34)CC2)c(-c2ccccc2F)c1,4.806550543350622,2.3561402286227207,5.452920000000004,2.436270623875302,0.3537260089919094,0.6463694566493823,0.08013039525258137,False,True,False
CCSc1cncc(-c2ccc(Cl)cc2Cl)n1,4.806550543350622,2.3561402286227207,4.562400000000002,2.3678194664559413,0.7728817824157458,0.24415054335061992,0.011679237833220668,True,True,True
C[C@H](NC(=O)CSc1nc2ccccc2[nH]1)c1cccc(-c2ccccc2)c1,4.806550543350622,2.3561402286227207,5.199400000000003,2.433746262861572,0.44718811639157646,0.3928494566493814,0.07760603423885115,True,True,True
C[C@H]1[NH2+][C@H](C(=O)[O-])C(=O)N1CCN1CC[NH2+]CC1,-6.792659755519006,6.1531629018307745,-5.264499999999996,5.767111317142217,0.49174979930781526,1.5281597555190096,0.38605158468855727,False,True,False
CC(C)[NH+](CC(=O)NCC#N)CC(=O)[O-],-6.792659755519006,6.1531629018307745,-3.330619999999997,4.929902461912624,0.45084163480915407,3.462039755519009,1.2232604399181506,False,False,False
COCCn1cc(S(=O)(=O)N2C[C@@H](O)[C@H]([NH+](C)C3CC[NH+](C)CC3)C2)c(=O)[nH]c1=O,-6.792659755519006,6.1531629018307745,-4.891399999999998,5.3269638518752185,0.3315832090342227,1.9012597555190078,0.826199049955556,False,False,False
C[NH+]1CCN(CCO)CC[NH2+]CC1,-6.792659755519006,6.1531629018307745,-3.6275999999999957,6.199334457336109,0.4197529081511111,3.1650597555190103,0.04617155550533436,False,True,False
C/[NH+]=C(/NCC(=O)OC(C)C)N1CC[NH+]2CCC[C@@H]2C1,-6.792659755519006,6.1531629018307745,-3.0430999999999946,5.51297846676152,0.2929038140754644,3.7495597555190114,0.6401844350692549,False,False,False
COCCN1C[C@@H]2[NH+]=c3ccc(C)cc3=C2[C@H]1[NH+]C(C)C,-6.792659755519006,6.1531629018307745,-2.726179999999994,5.126070963994466,0.6179480390900488,4.066479755519012,1.0270919378363086,False,False,False
CC[NH+]1CCN(CC[NH2+]CC(=O)[O-])CC1,-6.792659755519006,6.1531629018307745,-4.479899999999996,5.693440811111609,0.44009305787803965,2.31275975551901,0.4597220907191657,False,True,False
CC(=O)N1CC[NH+](CCNC(=O)[C@H]2CC[NH2+]C2)CC1,-6.792659755519006,6.1531629018307745,-3.5670999999999955,5.270203296495158,0.4946189225785462,3.2255597555190105,0.8829596053356168,False,False,False
C[C@@H]1[NH+]=c2ccccc2=C1CN1C[NH+](C)CC1,-6.792659755519006,6.1531629018307745,-3.2725999999999953,5.653925210824452,0.547580011202084,3.5200597555190107,0.4992376910063223,False,True,False
C[C@@H](C(=O)[O-])C(=O)N1CCO[C@@H](C(=O)[O-])C1,-6.792659755519006,6.1531629018307745,-3.650299999999998,4.28409988298215,0.46135234094033656,3.142359755519008,1.8690630188486246,False,False,False
CC[NH2+][C@@H]1CCC2(CC1)CC[C@@H]([NH2+][C@H](C)c1ccc(C(C)(C)C)cc1)C2,3.817349954929905,5.620903395176992,3.673300000000003,5.29589476133311,0.8051047807081361,0.14404995492990214,0.3250086338438818,True,True,True
CC[C@@H]1CCC2=C(C1)[C@H](c1ccc(OC)cc1)N=N[C@H]1N=N[C@@H](SC)N12,3.817349954929905,5.620903395176992,5.364300000000006,4.79602672623661,0.7151339419771272,1.5469500450701013,0.8248766689403819,False,False,False
CC(C)=CCC(=O)/C=C/[C@H]1C[C@@]2(C)C(C)=CC1(C)C[C@H]2C#N,3.817349954929905,5.620903395176992,4.990280000000005,5.699928725005705,0.5415149882278266,1.1729300450700997,0.07902532982871335,False,True,False
CCCNc1ccc(C(C)=O)cc1C(=O)c1ccc(Cl)cc1,4.791809185768993,1.588597478297109,4.595500000000003,1.8609619448286239,0.7926300949283349,0.1963091857689898,0.2723644665315148,True,True,True
COc1ccc(CCC(=O)Nc2cccc(Cl)c2Cl)cc1OC,4.791809185768993,1.588597478297109,4.581900000000004,1.759831599896911,0.825943052058106,0.2099091857689892,0.1712341215998019,True,True,True
CCOc1ccccc1-c1ccc(OC)c(C(=O)Nc2ccc(OC)cc2)c1,4.791809185768993,1.588597478297109,5.021800000000003,1.7595913908165102,0.6279366288129334,0.22999081423101053,0.1709939125194011,True,True,True
CCOc1cc(C(=O)Nc2ccc(C(C)(C)C)cc2)ccc1OC,4.791809185768993,1.588597478297109,4.6437000000000035,1.6793929438501571,0.869756357693273,0.14810918576898935,0.09079546555304807,True,True,True
CC(=O)N(Cc1ccc(OCc2ccccc2)cc1)c1ccccc1,4.791809185768993,1.588597478297109,4.818700000000004,1.7047009727414473,0.6479978437208136,0.026890814231011362,0.1161034944443382,True,True,True
CC(=O)c1ccc(NC(=O)c2cccc(Oc3ccccc3)c2)cc1,4.791809185768993,1.588597478297109,4.933800000000003,1.5843243130997173,0.6741802041144391,0.14199081423101045,0.004273165197391737,True,True,True
COc1ccc(N(CC(C)C)C(=O)c2ccc(Cl)cc2)cc1,4.791809185768993,1.588597478297109,4.651400000000004,1.8163024240215613,0.8029046506026412,0.14040918576898864,0.2277049457244522,True,True,True
CCCC(=O)Nc1ccc(F)c(NC(=O)c2cccc(Cl)c2)c1,4.791809185768993,1.588597478297109,4.470000000000003,1.7190633306661418,0.8471409011029146,0.32180918576898954,0.13046585236903274,True,True,True
CC(C)CC(=O)Nc1ccccc1NC(=O)c1ccc(Cl)cc1,4.791809185768993,1.588597478297109,4.576900000000003,1.674679917204605,0.8428041546322481,0.21490918576898999,0.0860824389074959,True,True,True
CC(C)COc1ccc(NC(=O)c2ccc3ccccc3c2)cc1,4.791809185768993,1.588597478297109,5.1269000000000045,1.6419077203779775,0.7079809218646768,0.3350908142310116,0.05331024208086843,True,True,True
COCC(=O)N1CCN(S(=O)(=O)N2CCCC2)CC1,-1.4532229188636805,1.8460913085650708,-0.8823999999999974,2.136343283147159,0.6741507647971489,0.5708229188636831,0.2902519745820884,False,True,False
CNC(=O)CNCC(=O)NC(C)C,-1.4532229188636805,1.8460913085650708,-1.1533999999999993,2.1071546821355227,0.5086025299575624,0.2998229188636812,0.26106337357045195,True,True,True
CC(=O)N1CCN(CC(=O)N(C)CC(=O)NC2CC2)CC1,-1.4532229188636805,1.8460913085650708,-1.1124999999999972,2.0788347135495773,0.6979526413321213,0.34072291886368333,0.23274340498450652,True,True,True
CNC(=O)CNC(=O)Cn1cnc2ccccc2c1=O,-1.4532229188636805,1.8460913085650708,-0.7412999999999992,1.9558671690178127,0.7675640322175611,0.7119229188636813,0.1097758604527419,False,True,False
COC(=O)CC(=O)NNS(C)(=O)=O,-1.4532229188636805,1.8460913085650708,-1.8700999999999994,2.5002635262326027,0.32136197784623566,0.41687708113631894,0.654172217667532,False,False,False
COCCNS(=O)(=O)c1ccc(C(=O)[O-])cc1,-1.4532229188636805,1.8460913085650708,-1.0251999999999997,2.347348856088047,0.6584941523429996,0.4280229188636808,0.5012575475229761,False,False,False
CS(=O)(=O)NCCF,-1.4532229188636805,1.8460913085650708,-0.4949000000000001,2.671914484161073,0.5758715382403917,0.9583229188636804,0.8258231755960024,False,False,False
COCCNC(=O)CN1CCN(S(=O)(=O)c2cccnc2)CC1,-1.4532229188636805,1.8460913085650708,-0.8494999999999968,2.0441714889501643,0.649216757827619,0.6037229188636837,0.19808018038509356,False,True,False
Cn1cc([N+](=O)[O-])c(=O)n(C)c1=O,-1.4532229188636805,1.8460913085650708,-1.0078,2.53194604371512,0.41405044678429703,0.44542291886368046,0.6858547351500492,False,False,False
CS(=O)(=O)N1CCC(NC(=O)CN2CCOCC2)CC1,-1.4532229188636805,1.8460913085650708,-1.1411999999999967,2.1058754107760524,0.7100988109457921,0.31202291886368383,0.2597841022109817,True,True,True
CC(=O)c1ccc2c(c1)[C@H]1C=C[C@](C)([C@H]1[C@@H](c1ccccc1OC)N(c1ccccc1F)C)[C@@H]2C#N,6.181087557673741,4.970100972534409,6.811280000000007,5.032160319118908,0.2872188169383217,0.6301924423262664,0.06205934658449941,False,True,False
C[C@H](OC(=O)c1cc2c(c(-c3ccccc3)c1Cl)OC(=O)[C@@H](C)O2)C(=O)C1=CC2=CCC=N[C@H]2C(=N)C1,6.181087557673741,4.970100972534409,4.927070000000005,4.701965808351905,0.4431681073219434,1.2540175576737358,0.26813516418250405,False,True,False
C1=C[C@H](c2ccc(Cl)cc2)C2=C1[C@H]1C=C[C@@H]3C[C@H]1C[C@H]32,6.181087557673741,4.970100972534409,5.132000000000003,5.29644348600125,0.6255507993404168,1.0490875576737375,0.32634251346684096,False,True,False
COC(=O)C(=O)N1CCOCC1,-1.8702754106216677,1.5240380961607847,-0.9818,2.142901001967278,0.34871281277275157,0.8884754106216677,0.6188629058064934,False,False,False
COCCNC(=O)CCC(=O)NC(N)=O,-1.8702754106216677,1.5240380961607847,-1.2758999999999985,1.982643888034687,0.4812342857464523,0.5943754106216692,0.4586057918739024,False,True,False
CNC(=O)CNC(=O)C(=O)NC(C)C,-1.8702754106216677,1.5240380961607847,-1.6267999999999994,2.085126739538291,0.4791617425683401,0.24347541062166833,0.5610886433775062,True,False,False
CNC(=O)C(=O)NCC(=O)NCc1ccccc1,-1.8702754106216677,1.5240380961607847,-0.8349999999999991,1.7731726567611457,0.608305300926419,1.0352754106216686,0.249134560600361,False,True,False
CNC(=O)CNS(=O)(=O)c1ccc(C(N)=O)cc1,-1.8702754106216677,1.5240380961607847,-1.190199999999999,1.896020233684224,0.6235580946577056,0.6800754106216687,0.37198213752343934,False,True,False
COCC(=O)N1CCN(CC(=O)NC2CC2)CC1,-1.8702754106216677,1.5240380961607847,-0.9443999999999984,1.9031271182996061,0.6882793229808797,0.9258754106216693,0.37908902213882145,False,True,False
CS(=O)(=O)N1CCN(CCO)CC1,-1.8702754106216677,1.5240380961607847,-1.4440999999999982,1.9898107390198163,0.6166272210023221,0.4261754106216695,0.46577264285903164,False,True,False
CNC(=O)CCNC(=O)CNC(=O)C1CC1,-1.8702754106216677,1.5240380961607847,-1.2350999999999994,1.8740844324145218,0.5304378232063076,0.6351754106216683,0.35004633625373716,False,True,False
COC(CC(N)=O)NC(N)=O,-1.8702754106216677,1.5240380961607847,-1.497399999999999,3.370167143480325,0.4365696500316223,0.37287541062166873,1.8461290473195402,True,False,False
COCC(N)=O,-1.8702754106216677,1.5240380961607847,-0.8819000000000001,2.2201551636707766,0.47720066260105026,0.9883754106216676,0.6961170675099919,False,False,False
CCN1CCN(C(=O)C2CCN(C(=O)[C@H]3CCC(=O)N3)CC2)C[C@@H]1C(=O)[O-],-2.171566142388947,3.134743892733929,-2.2137999999999938,3.5950901606806323,0.592403492675332,0.04223385761104659,0.4603462679467034,True,True,True
CC(C)[C@H](NC(N)=O)C(=O)N1CCC[C@H]1C(=O)[O-],-2.171566142388947,3.134743892733929,-1.5797999999999979,3.3701135953746224,0.6310942883727897,0.5917661423889493,0.23536970264069357,False,True,False
Cn1cc(/C=C/C(=O)[O-])c(=O)n(CC(=O)[O-])c1=O,-2.171566142388947,3.134743892733929,-3.9399999999999986,3.649204951360163,0.5036305635554678,1.7684338576110514,0.5144610586262344,False,False,False
CC[C@H](NC(=O)CCNC(N)=O)C(=O)[O-],-2.171566142388947,3.134743892733929,-2.3104999999999984,3.144121396823868,0.4609568356907273,0.13893385761105126,0.009377504089939315,True,True,True
Cc1noc(CN2CCO[C@@H](CC(N)=O)C2)n1,-2.171566142388947,3.134743892733929,-0.545779999999999,3.004437921990684,0.7587389778825442,1.6257861423889481,0.1303059707432448,False,True,False
CC(C)CNC(=O)CN1CCN(C(=O)NC2=c3ccccc3=[NH+]C2)CC1,-2.171566142388947,3.134743892733929,-2.391999999999994,3.186989156823328,0.5495690885774239,0.22043385761104695,0.052245264089399335,True,True,True
CCOC(=O)[C@H]1CCCN1C(=O)c1cc(=O)n(C)c(=O)n1C,-2.171566142388947,3.134743892733929,-0.7482999999999984,2.811810782734538,0.6854081286276764,1.4232661423889488,0.32293310999939084,False,True,False
C[NH+]1CCN(c2ccccc2NC(=O)CNS(C)(=O)=O)CC1,-2.171566142388947,3.134743892733929,-1.4909999999999963,3.24527316803165,0.6152726525367723,0.6805661423889509,0.11052927529772116,False,True,False
COc1ccc2nc(C(=O)[O-])c(=O)n(C)c2c1OC,-2.171566142388947,3.134743892733929,-0.6857999999999997,2.8067674955607167,0.7275507509074973,1.4857661423889474,0.32797639717321214,False,True,False
C[NH2+][C@H]1CCCC[C@H]1CC[S@](=O)C12CC3CC(CC(C3)C1)C2,4.161501147751735,5.057889262517635,2.846,6.014901908875347,0.8287760149229143,1.3155011477517347,0.957012646357712,False,False,False
CCC[NH2+][C@@H]1CCCC[C@@H]1C[C@@H]1CCOC2(CCCCC2)C1,4.161501147751735,5.057889262517635,4.0382000000000025,5.027109493021756,0.8147654170637926,0.12330114775173229,0.030779769495878462,True,True,True
CC1(C)CCCC2=C1[C@@H](c1ccccc1O)C1=N[C@@H]([C@H]3C=CC=CN3)N[C@@H]1N2,4.161501147751735,5.057889262517635,3.2813,4.881186525025355,0.6394458452471644,0.8802011477517349,0.17670273749227938,False,True,False
CCc1ccc(N2C(=O)[C@H]3[C@@H]4C=C[C@@]5(CN(/C(C)=C/C(C)=C[C@H]5C)[C@H]4[C@@H]3C)C2=O)cc1,4.161501147751735,5.057889262517635,4.7309000000000045,6.054013064788085,0.5168810230764465,0.5693988522482698,0.9961238022704508,False,False,False
CC(=O)O[C@@]12CC[C@H](C1)[C@H](C(=O)N1CCCCC[C@@H]1C)Cc1ccccc1C2(C#N)C,4.161501147751735,5.057889262517635,4.533280000000004,4.997592954700344,0.6565583678367085,0.37177885224826923,0.060296307817290895,True,True,True
CC(=O)C[C@H]1N=C2C(C[C@](C)(C(=O)NCc3ccccc3Cl)c3ccccc32)[C@H]2C=CC=C[C@@H]21,4.161501147751735,5.057889262517635,5.442800000000005,4.546553561233359,0.6292112296755494,1.2812988522482707,0.5113357012842759,False,False,False
CCSc1ccc2c(c1)[C@@H]1[C@H](C(=O)N3CCc4ccccc4[C@@H]3[C@@H]2c2cc(C)cc(C)c2)C(=O)N1C#N,6.54582053351744,4.039950509188,5.667520000000007,4.317732115458581,0.19839973939458777,0.8783005335174332,0.27778160627058046,False,True,False
C=CCn1c(SCC#N)nnc1[C@@H]1N2C(C)(/C(=N/C[C@](C)(C)CC)c3ccccc3[C@H]2C)SC1(C)C,6.54582053351744,4.039950509188,6.664580000000008,4.771966048504817,0.2849847791061992,0.11875946648256797,0.7320155393168166,True,False,False
CC[C@H](c1nc(-c2cccc(Cl)c2)no1)[C@@H]1C(=O)C2=C(CC(C)(C)CC2=O)[C@@H]1C,6.54582053351744,4.039950509188,5.4043000000000045,4.078807986436866,0.6279281939450893,1.1415205335174354,0.03885747724886546,False,True,False
Cc1ccccc1C1=NN2[C@@H](C)C3=C(C(=O)CCC3=O)[C@@H](c3ccncc3)[C@@H]2C1(C)C,6.54582053351744,4.039950509188,4.219020000000004,4.174241940931831,0.7395831342561552,2.326800533517436,0.13429143174383107,False,True,False
C=C1c2ccccc2NC2=C1[C@H](c1cccc(Cl)c1)N=N2,6.54582053351744,4.039950509188,5.197400000000003,3.439720209636522,0.7708187283896295,1.3484205335174373,0.6002302995514786,False,False,False
CCC1(CC)CC2=C3C(=O)CCC[C@@]3(C)[C@H]2CC(=O)C[C@H]1C,6.54582053351744,4.039950509188,4.867600000000005,4.390394114410089,0.729129038373627,1.6782205335174352,0.3504436052220887,False,True,False
CC[C@H](C)[NH+](C)CCN1C[C@@H](O)[C@H](CC2[NH+]=c3ccccc3=[NH+]2)C1,-5.06694236917159,5.523861595296764,-4.577299999999997,5.989130185559348,0.40614293820058317,0.48964236917159365,0.4652685902625837,False,True,False
CC[NH+](CC(=O)N1C[C@@H](O)C[C@H]1C(=O)[O-])C1CCN(S(C)(=O)=O)CC1,-5.06694236917159,5.523861595296764,-3.9730999999999925,4.922104909588264,0.486826833276943,1.0938423691715977,0.6017566857084997,False,False,False
C=C1NC(=O)N(C)C(=O)[C@@H]1CC(=O)NCC1[NH+]=c2cc(S(N)(=O)=O)ccc2=[NH+]1,-5.06694236917159,5.523861595296764,-6.108100000000003,4.971061670630778,0.32637869570983624,1.0411576308284127,0.5527999246659858,False,False,False
C=C1C(=O)NC(=O)[C@H](C(=O)[O-])[C@@H]2C[NH2+]CC[C@@H]2N1,-5.06694236917159,5.523861595296764,-3.9358999999999984,5.689636324502532,0.2506396013322804,1.1310423691715918,0.16577472920576763,False,True,False
CC[C@H](NS(=O)(=O)c1cn(CCC2[NH+]=c3ccccc3=[NH+]2)c(C)c1C)C(=O)[O-],-5.06694236917159,5.523861595296764,-4.257859999999994,4.781724401795808,0.4120480718143429,0.8090823691715965,0.7421371935009562,False,False,False
C/[NH+]=C(/NCc1ncnn1C)NC[C@H]1CCC[NH+](C)C1,-5.06694236917159,5.523861595296764,-3.5145999999999953,5.344524172371698,0.34112368655854075,1.552342369171595,0.17933742292506594,False,True,False
CN(CC(N)=[NH2+])C1CC[NH+](C)CC1,-5.06694236917159,5.523861595296764,-3.2883999999999967,5.229003706052781,0.31957119370809667,1.7785423691715936,0.2948578892439828,False,True,False
CN(C)C(=O)CON1CC[NH+](CC2=c3cc(Cl)ccc3=[NH+][C@H]2N)CC1,-5.06694236917159,5.523861595296764,-4.290399999999995,5.165342219183913,0.49211797185662665,0.7765423691715956,0.35851937611285134,False,True,False
CN(C)/C([NH+]=N\C[C@H](O)CO)S(C)(=O)=O,-5.06694236917159,5.523861595296764,-3.2377999999999965,4.924666192140454,0.33424484676192606,1.8291423691715938,0.59919540315631,False,False,False
CC(=O)NCC[NH+]1CCN(C)C[C@@H]1C(=O)[O-],-5.06694236917159,5.523861595296764,-3.9286999999999948,5.152921733224931,0.5160575338390158,1.1382423691715955,0.3709398620718334,False,True,False
C=C(C)C[C@@H](C)N[C@H]1CCO[C@@]2(CCSC2)C1,4.633184450991009,4.588266357894437,2.985400000000001,4.812153679214016,0.780406319755206,1.6477844509910078,0.22388732131957934,False,True,False
CC[NH+]1CCC(=C2C(C#N)=C(N)C3=C(C(=O)C[C@@H](C)C3)[C@H]2c2cc(C)c(C)o2)CC1,4.633184450991009,4.588266357894437,3.0208200000000014,5.088699569856981,0.7906802629976176,1.6123644509910076,0.5004332119625445,False,False,False
C#CCC1=CN=N[C@H]1S[C@@H]1C=C(c2ccccc2)N=N1,4.633184450991009,4.588266357894437,4.251700000000003,4.7769778195273975,0.7604063437873456,0.3814844509910058,0.18871146163296082,True,True,True
CCC[NH2+][C@@H]1C[C@H](c2ccc(Cl)cc2)C[C@H](C)[C@H]1C(C)C,4.633184450991009,4.588266357894437,4.467700000000004,4.428344263040662,0.8263740279789995,0.16548445099100473,0.1599220948537745,True,True,True
CCC[NH2+][C@H](CC(F)(F)F)[C@@H]1CCOc2c(C)cc(Cl)cc21,4.633184450991009,4.588266357894437,3.8089200000000023,4.43525970987552,0.869000608179447,0.8242644509910066,0.15300664801891628,False,True,False
